"CustomerID;""Age"";""Gender"";""LocationType"";""Occupation"";""IncomeGroup"";""MaritalStatus"";""ProductType"";""PremiumAmount"";""CoverageAmount"";""RiskScore"";""ClaimsMade"";""BrowsingTime"";""PreferredDevice"";""PaymentMode"";""CampaignSource"";""ClickedOffer"";""PolicyRenewed"";""Churned"";""DependentsCount"";""AvgMonthlySpending"";""PagesViewed"";""SessionDuration"";""DaysSinceLastVisit"";""RegionTier"";""ReferralUsed"";""TravelDays"";""ChurnRiskScore"""
"888;18;""Male"";""Urban"";""Engineer"";""Upper"";""Single"";""Pocket Insurance"";303;10000;""Medium"";2;9.4;""App"";""Debit Card"";""Partner Site"";0;0;0;2;9208;14;10.5;80;""Tier 3"";""Yes"";"""";5.3999999999999995"
"889;40;""Male"";""Rural"";""IT Professional"";""Upper"";""Single"";""Pocket Insurance"";567;300000;""Low"";1;8.0;""Mobile"";""NetBanking"";""SMS"";0;0;0;1;8224;15;23.0;20;""Tier 3"";""No"";"""";4.6"
"890;28;""Male"";""Urban"";""IT Professional"";""Upper"";""Single"";""Life Insurance"";22777;10000000;""High"";0;11.7;""Mobile"";""UPI"";""App"";1;1;0;2;7508;1;14.4;32;""Tier 2"";""No"";"""";4.8"
"891;35;""Female"";""Urban"";""Teacher"";""Middle"";""Married"";""Health Insurance"";10289;400000;""Medium"";2;15.1;""App"";""UPI"";""Partner Site"";0;0;0;1;14223;15;18.1;43;""Tier 3"";""No"";"""";5.5"
"892;35;""Male"";""Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";538;200000;""High"";3;6.7;""Mobile"";""Debit Card"";""Google Ads"";0;0;1;0;12464;3;7.5;45;""Tier 1"";""Yes"";"""";6.5"
"893;18;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Health Insurance"";5426;300000;""High"";0;9.6;""Desktop"";""UPI"";""Partner Site"";0;1;0;2;6349;12;16.2;13;""Tier 3"";""Yes"";"""";4.1"
"894;62;""Male"";""Semi-Urban"";""Engineer"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""Medium"";3;7.4;""Mobile"";""Debit Card"";""Google Ads"";1;0;0;0;12576;14;14.3;18;""Tier 3"";""No"";"""";4.7"
"895;35;""Female"";""Rural"";""Housewife"";""Lower"";""Married"";""Health Insurance"";10289;400000;""High"";0;5.8;""Mobile"";""UPI"";""Email"";1;0;0;3;9037;18;20.4;86;""Tier 3"";""No"";"""";5.4"
"896;55;""Male"";""Rural"";""Student"";""Lower"";""Single"";""Pocket Insurance"";567;300000;""High"";1;6.3;""App"";""Credit Card"";""App"";0;1;0;1;7525;4;19.6;23;""Tier 1"";""No"";"""";5.699999999999999"
"897;69;""Male"";""Rural"";""Engineer"";""Upper"";""Single"";""Health Insurance"";53346;300000;""Low"";1;2.4;""App"";""Debit Card"";""Google Ads"";1;1;0;1;8962;1;15.3;47;""Tier 2"";""Yes"";"""";5.6"
"898;44;""Male"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";587;200000;""Medium"";1;8.9;""Desktop"";""NetBanking"";""Email"";1;0;0;0;8809;5;60.0;2;""Tier 2"";""No"";""2.0"";5.0"
"899;36;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";6419;1500000;""Low"";0;18.0;""Mobile"";""UPI"";""Google Ads"";1;0;0;2;8454;7;21.6;18;""Tier 2"";""No"";"""";4.1000000000000005"
"900;22;""Female"";""Semi-Urban"";""IT Professional"";""Upper"";""Single"";""Pocket Insurance"";303;10000;""Low"";2;11.3;""Desktop"";""NetBanking"";""SMS"";1;0;1;2;14311;1;23.1;11;""Tier 2"";""Yes"";"""";6.699999999999999"
"901;22;""Male"";""Rural"";""IT Professional"";""Upper"";""Married"";""Life Insurance"";6419;1500000;""Low"";0;13.3;""App"";""UPI"";""SMS"";0;0;0;1;5354;18;10.2;87;""Tier 3"";""No"";"""";3.9000000000000004"
"902;19;""Female"";""Semi-Urban"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";708;200000;""Medium"";1;4.0;""App"";""Debit Card"";""Email"";0;0;0;2;4117;14;600.0;57;""Tier 1"";""Yes"";""5.0"";4.199999999999999"
"903;38;""Male"";""Rural"";""Retired"";""Middle"";""Married"";""Life Insurance"";6419;1500000;""Medium"";1;10.6;""App"";""Credit Card"";""SMS"";1;1;0;0;14918;9;17.2;41;""Tier 2"";""Yes"";"""";4.3"
"904;54;""Female"";""Urban"";""Teacher"";""Middle"";""Married"";""Life Insurance"";6419;1500000;""High"";1;12.4;""Desktop"";""UPI"";""App"";1;1;0;1;10758;6;11.4;43;""Tier 1"";""Yes"";"""";3.9"
"905;22;""Male"";""Urban"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";303;10000;""High"";1;12.6;""Mobile"";""Debit Card"";""Google Ads"";0;1;0;2;12414;10;17.0;12;""Tier 2"";""No"";"""";4.199999999999999"
"906;66;""Male"";""Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Medium"";0;7.8;""Desktop"";""NetBanking"";""Google Ads"";1;1;0;1;11624;8;13.7;77;""Tier 3"";""No"";"""";4.3999999999999995"
"907;32;""Female"";""Semi-Urban"";""Engineer"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""High"";1;6.2;""Desktop"";""Debit Card"";""App"";0;0;0;0;4471;7;24.8;40;""Tier 1"";""Yes"";"""";3.5"
"908;46;""Male"";""Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";567;300000;""Medium"";2;6.5;""Desktop"";""Debit Card"";""Partner Site"";0;0;1;2;13497;2;13.0;71;""Tier 3"";""Yes"";"""";7.8"
"909;27;""Female"";""Urban"";""Student"";""Lower"";""Single"";""Health Insurance"";12242;750000;""Medium"";2;10.7;""Mobile"";""Credit Card"";""Partner Site"";1;1;1;3;10249;14;15.1;85;""Tier 1"";""No"";"""";6.2"
"910;32;""Male"";""Rural"";""Engineer"";""Upper"";""Single"";""Pocket Insurance"";538;200000;""High"";1;7.2;""App"";""NetBanking"";""Partner Site"";0;0;0;3;5312;15;22.2;77;""Tier 2"";""No"";"""";4.6"
"911;83;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Travel Insurance"";729;200000;""Medium"";1;16.4;""Desktop"";""UPI"";""App"";1;1;1;0;14221;2;360.0;34;""Tier 1"";""Yes"";""14.0"";6.999999999999999"
"912;56;""Female"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""High"";2;15.9;""Desktop"";""UPI"";""Partner Site"";0;1;0;3;5975;10;10.7;10;""Tier 1"";""Yes"";"""";5.1"
"913;80;""Female"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Life Insurance"";28999;20000000;""High"";2;6.9;""Mobile"";""Debit Card"";""Partner Site"";1;1;0;0;14057;8;6.9;62;""Tier 2"";""Yes"";"""";5.1"
"914;19;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";538;200000;""Medium"";1;5.4;""Mobile"";""NetBanking"";""Google Ads"";0;0;0;1;3208;14;7.0;80;""Tier 2"";""No"";"""";4.8"
"915;69;""Male"";""Urban"";""Teacher"";""Middle"";""Married"";""Health Insurance"";58326;400000;""High"";0;12.5;""Desktop"";""NetBanking"";""Partner Site"";0;0;0;3;14605;2;10.9;0;""Tier 3"";""No"";"""";5.6"
"916;42;""Female"";""Urban"";""Freelancer"";""Middle"";""Single"";""Health Insurance"";18652;1000000;""Medium"";1;15.8;""App"";""UPI"";""Google Ads"";1;0;0;1;12519;3;16.3;49;""Tier 1"";""Yes"";"""";4.699999999999999"
"917;84;""Male"";""Urban"";""Retired"";""Middle"";""Married"";""Travel Insurance"";622;50000;""High"";2;6.4;""Mobile"";""Credit Card"";""Email"";0;1;1;2;14155;2;60.0;33;""Tier 3"";""Yes"";""7.0"";7.1"
"918;36;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Life Insurance"";28999;20000000;""High"";0;3.9;""Desktop"";""Debit Card"";""Google Ads"";0;1;0;1;3628;4;22.8;65;""Tier 3"";""No"";"""";5.0"
"919;37;""Female"";""Semi-Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";538;200000;""Medium"";1;10.2;""App"";""NetBanking"";""Google Ads"";1;0;0;0;8633;3;23.1;16;""Tier 2"";""Yes"";"""";5.3"
"920;81;""Male"";""Rural"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";729;50000;""High"";1;15.5;""Mobile"";""Debit Card"";""SMS"";0;1;0;1;2725;4;300.0;15;""Tier 1"";""No"";""5.0"";5.0"
"921;28;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Health Insurance"";8865;300000;""High"";1;11.4;""Desktop"";""NetBanking"";""SMS"";0;0;0;0;2679;10;11.9;22;""Tier 2"";""Yes"";"""";4.5"
"922;35;""Female"";""Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";538;200000;""High"";3;9.8;""Mobile"";""NetBanking"";""Google Ads"";0;1;0;2;11438;3;23.7;19;""Tier 3"";""No"";"""";5.6"
"923;47;""Female"";""Urban"";""Engineer"";""Upper"";""Married"";""Health Insurance"";16525;400000;""Medium"";2;11.8;""Desktop"";""Debit Card"";""App"";0;1;1;3;14592;1;5.0;12;""Tier 2"";""No"";"""";6.3999999999999995"
"924;62;""Female"";""Rural"";""Retired"";""Middle"";""Married"";""Health Insurance"";51360;1000000;""High"";3;8.9;""Mobile"";""NetBanking"";""App"";1;0;0;1;8634;10;13.6;36;""Tier 1"";""No"";"""";5.9"
"925;62;""Male"";""Semi-Urban"";""Teacher"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Low"";0;6.2;""Desktop"";""NetBanking"";""Email"";1;0;0;3;11749;10;7.7;75;""Tier 2"";""No"";"""";3.9"
"926;36;""Male"";""Rural"";""Student"";""Lower"";""Single"";""Life Insurance"";11696;2500000;""Low"";2;4.8;""Desktop"";""Credit Card"";""SMS"";0;0;1;0;8096;11;13.7;35;""Tier 1"";""No"";"""";6.2"
"927;84;""Female"";""Rural"";""IT Professional"";""Upper"";""Single"";""Health Insurance"";83658;750000;""Low"";1;16.7;""Desktop"";""UPI"";""Email"";0;0;0;2;5386;1;16.1;87;""Tier 3"";""No"";"""";5.6"
"928;39;""Female"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Health Insurance"";10446;300000;""Low"";2;8.2;""App"";""NetBanking"";""Email"";0;0;0;1;8614;8;13.3;42;""Tier 2"";""No"";"""";5.3"
"929;46;""Male"";""Rural"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";11696;2500000;""High"";4;11.1;""App"";""Debit Card"";""Partner Site"";1;1;0;1;2877;5;20.0;37;""Tier 2"";""No"";"""";5.300000000000001"
"930;45;""Male"";""Rural"";""Retired"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Low"";2;5.8;""App"";""NetBanking"";""App"";0;0;0;2;13837;7;15.2;67;""Tier 1"";""No"";"""";5.5"
"931;40;""Male"";""Urban"";""IT Professional"";""Upper"";""Married"";""Health Insurance"";12740;500000;""Medium"";1;10.2;""App"";""Debit Card"";""Google Ads"";1;1;0;0;11228;8;17.6;84;""Tier 2"";""No"";"""";3.9"
"932;48;""Female"";""Rural"";""Retired"";""Middle"";""Married"";""Life Insurance"";6419;1500000;""Low"";0;7.9;""Mobile"";""NetBanking"";""App"";1;1;0;0;13759;17;13.0;51;""Tier 2"";""No"";"""";4.3"
"933;52;""Male"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";28999;20000000;""High"";1;17.7;""Mobile"";""NetBanking"";""Google Ads"";1;1;0;1;12662;10;14.8;47;""Tier 3"";""No"";"""";4.3"
"934;50;""Male"";""Semi-Urban"";""IT Professional"";""Upper"";""Single"";""Life Insurance"";28999;20000000;""Low"";1;10.9;""App"";""Debit Card"";""Partner Site"";0;1;0;0;7215;8;12.6;79;""Tier 1"";""Yes"";"""";3.5"
"935;39;""Female"";""Semi-Urban"";""Student"";""Lower"";""Single"";""Pocket Insurance"";567;300000;""Medium"";1;11.9;""Mobile"";""Debit Card"";""App"";0;0;0;3;13759;3;18.2;59;""Tier 1"";""Yes"";"""";5.3"
"936;19;""Female"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Travel Insurance"";356;50000;""Medium"";2;8.0;""Desktop"";""UPI"";""App"";0;0;0;1;4611;7;240.0;26;""Tier 2"";""Yes"";""5.0"";5.8"
"937;19;""Female"";""Rural"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";422;50000;""High"";1;15.4;""Mobile"";""Credit Card"";""Email"";0;1;0;2;9765;18;360.0;38;""Tier 3"";""No"";""14.0"";4.6"
"938;30;""Male"";""Urban"";""Student"";""Lower"";""Single"";""Life Insurance"";11696;2500000;""Medium"";0;12.7;""App"";""Debit Card"";""Partner Site"";0;1;0;0;10197;2;14.9;3;""Tier 1"";""No"";"""";5.8999999999999995"
"939;57;""Male"";""Semi-Urban"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Low"";0;9.4;""Mobile"";""UPI"";""Partner Site"";1;0;0;1;5269;11;12.8;72;""Tier 3"";""No"";"""";4.199999999999999"
"940;30;""Female"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Pocket Insurance"";538;200000;""Medium"";1;14.2;""Mobile"";""Debit Card"";""Google Ads"";0;1;0;1;7482;18;10.7;54;""Tier 3"";""No"";"""";4.6"
"941;20;""Female"";""Urban"";""IT Professional"";""Upper"";""Single"";""Pocket Insurance"";303;10000;""High"";2;7.9;""Desktop"";""Credit Card"";""SMS"";1;1;1;1;8044;2;11.5;16;""Tier 1"";""Yes"";"""";6.699999999999999"
"942;37;""Male"";""Rural"";""Engineer"";""Upper"";""Married"";""Health Insurance"";10446;300000;""Low"";1;11.8;""Desktop"";""NetBanking"";""Google Ads"";0;1;0;1;2917;11;10.5;67;""Tier 1"";""Yes"";"""";4.3"
"943;20;""Male"";""Semi-Urban"";""Engineer"";""Upper"";""Single"";""Health Insurance"";5426;300000;""Medium"";2;8.2;""App"";""Credit Card"";""Google Ads"";0;1;0;3;12076;11;16.6;82;""Tier 2"";""Yes"";"""";5.1"
"944;51;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Health Insurance"";26392;750000;""High"";3;9.7;""App"";""UPI"";""SMS"";0;0;1;3;13570;4;18.5;31;""Tier 2"";""Yes"";"""";6.6000000000000005"
"945;27;""Female"";""Rural"";""Teacher"";""Middle"";""Married"";""Health Insurance"";13346;1000000;""Low"";1;15.4;""Mobile"";""UPI"";""SMS"";1;1;0;2;13893;6;16.7;20;""Tier 3"";""No"";"""";4.7"
"946;65;""Male"";""Rural"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";729;200000;""Low"";0;3.9;""Desktop"";""Credit Card"";""Google Ads"";1;0;0;0;10245;12;360.0;79;""Tier 2"";""Yes"";""3.0"";4.6"
"947;41;""Female"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";6419;1500000;""Low"";1;3.2;""Desktop"";""UPI"";""Partner Site"";0;1;0;1;9504;13;11.5;9;""Tier 2"";""Yes"";"""";3.7"
"948;56;""Female"";""Rural"";""Engineer"";""Upper"";""Married"";""Health Insurance"";27972;400000;""Medium"";1;8.5;""Mobile"";""Debit Card"";""App"";0;0;0;1;5095;2;9.7;11;""Tier 2"";""Yes"";"""";5.6"
"949;55;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";26392;750000;""Low"";2;7.1;""Desktop"";""Credit Card"";""Google Ads"";0;0;0;1;13513;19;14.2;67;""Tier 3"";""No"";"""";5.8999999999999995"
"950;79;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Travel Insurance"";729;50000;""High"";1;7.9;""App"";""Credit Card"";""SMS"";1;1;0;3;6212;7;300.0;0;""Tier 3"";""Yes"";""5.0"";5.699999999999999"
"951;82;""Male"";""Semi-Urban"";""Engineer"";""Upper"";""Single"";""Life Insurance"";11696;2500000;""Low"";1;9.9;""Desktop"";""NetBanking"";""Google Ads"";0;1;0;2;5379;11;18.6;83;""Tier 2"";""Yes"";"""";3.5"
"952;51;""Female"";""Rural"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";21042;400000;""Low"";0;4.6;""App"";""NetBanking"";""SMS"";0;1;0;2;13965;11;11.6;69;""Tier 1"";""No"";"""";5.1"
"953;59;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";28999;20000000;""Medium"";0;11.4;""App"";""UPI"";""Email"";0;0;0;0;4050;7;9.4;35;""Tier 3"";""Yes"";"""";3.7"
"954;55;""Male"";""Urban"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";21042;400000;""High"";1;11.8;""Desktop"";""UPI"";""App"";0;1;0;2;8059;6;8.9;34;""Tier 3"";""No"";"""";4.699999999999999"
"955;39;""Male"";""Rural"";""Teacher"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""Low"";2;7.9;""Desktop"";""NetBanking"";""Partner Site"";1;0;0;0;10011;13;13.2;40;""Tier 2"";""No"";"""";5.5"
"956;21;""Male"";""Rural"";""Student"";""Lower"";""Single"";""Pocket Insurance"";303;10000;""Low"";1;12.6;""Mobile"";""Credit Card"";""Google Ads"";1;1;0;0;3686;17;19.7;17;""Tier 1"";""Yes"";"""";5.699999999999999"
"957;85;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Health Insurance"";73783;500000;""High"";1;12.2;""Mobile"";""UPI"";""Partner Site"";0;1;0;1;6708;18;15.6;62;""Tier 3"";""Yes"";"""";5.0"
"958;63;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Health Insurance"";51360;1000000;""Low"";3;6.8;""Desktop"";""Debit Card"";""Partner Site"";1;0;0;1;14275;15;11.1;79;""Tier 3"";""No"";"""";5.5"
"959;76;""Female"";""Semi-Urban"";""Student"";""Lower"";""Single"";""Life Insurance"";28999;20000000;""High"";1;10.6;""Mobile"";""Debit Card"";""Email"";0;0;0;0;12005;3;18.8;4;""Tier 3"";""No"";"""";4.6"
"960;45;""Male"";""Rural"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";11696;2500000;""Low"";1;13.5;""Desktop"";""UPI"";""App"";1;1;0;2;12861;4;9.7;0;""Tier 3"";""Yes"";"""";4.699999999999999"
"961;79;""Female"";""Rural"";""Retired"";""Middle"";""Married"";""Travel Insurance"";622;200000;""Low"";0;14.9;""Mobile"";""UPI"";""App"";0;0;1;0;9031;1;240.0;55;""Tier 1"";""Yes"";""2.0"";6.3"
"962;21;""Female"";""Rural"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";303;10000;""Medium"";2;7.7;""Mobile"";""NetBanking"";""SMS"";0;1;0;3;7631;16;18.9;47;""Tier 1"";""Yes"";"""";5.8"
"963;20;""Male"";""Semi-Urban"";""IT Professional"";""Upper"";""Single"";""Pocket Insurance"";303;10000;""Medium"";1;10.2;""App"";""Debit Card"";""SMS"";0;1;0;2;3942;1;14.7;5;""Tier 3"";""No"";"""";5.499999999999999"
"964;34;""Female"";""Semi-Urban"";""IT Professional"";""Upper"";""Married"";""Life Insurance"";6419;1500000;""High"";1;17.1;""App"";""NetBanking"";""Partner Site"";0;0;0;1;7929;8;12.5;78;""Tier 1"";""No"";"""";3.5"
"965;37;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Married"";""Pocket Insurance"";567;300000;""Low"";2;7.1;""Desktop"";""Debit Card"";""Email"";0;1;0;3;14354;19;13.5;48;""Tier 1"";""No"";"""";5.8"
"966;83;""Male"";""Rural"";""Engineer"";""Upper"";""Single"";""Travel Insurance"";979;50000;""High"";2;9.3;""Mobile"";""Debit Card"";""App"";1;0;0;0;4699;9;600.0;2;""Tier 2"";""Yes"";""10.0"";5.8"
"967;64;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Married"";""Pocket Insurance"";538;200000;""Medium"";2;6.6;""Desktop"";""Credit Card"";""Email"";0;0;1;3;6549;18;8.6;77;""Tier 2"";""Yes"";"""";6.2"
"968;53;""Male"";""Urban"";""IT Professional"";""Upper"";""Single"";""Travel Insurance"";807;200000;""High"";0;11.3;""Desktop"";""NetBanking"";""Partner Site"";1;0;0;2;5522;13;480.0;32;""Tier 1"";""Yes"";""3.0"";4.199999999999999"
"969;50;""Female"";""Semi-Urban"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";458;50000;""Low"";1;11.7;""Mobile"";""Credit Card"";""SMS"";1;0;0;1;5321;10;360.0;36;""Tier 2"";""Yes"";""2.0"";5.0"
"970;18;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Pocket Insurance"";303;10000;""High"";0;9.5;""Mobile"";""NetBanking"";""Partner Site"";1;0;0;1;10211;7;21.8;82;""Tier 3"";""Yes"";"""";4.3999999999999995"
"971;43;""Male"";""Urban"";""Engineer"";""Upper"";""Single"";""Travel Insurance"";641;200000;""Low"";1;12.6;""Mobile"";""Credit Card"";""Email"";0;0;0;1;3583;2;360.0;69;""Tier 3"";""Yes"";""2.0"";5.499999999999999"
"972;56;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";35023;750000;""High"";0;10.5;""Mobile"";""NetBanking"";""Email"";1;0;0;2;2606;10;8.4;12;""Tier 1"";""No"";"""";4.699999999999999"
"973;46;""Female"";""Rural"";""Teacher"";""Middle"";""Married"";""Health Insurance"";20768;750000;""High"";2;8.2;""Mobile"";""Credit Card"";""Email"";0;0;0;0;6751;6;18.7;57;""Tier 1"";""Yes"";"""";5.9"
"974;32;""Female"";""Rural"";""IT Professional"";""Upper"";""Married"";""Pocket Insurance"";567;300000;""Medium"";0;-1.1;""Desktop"";""Debit Card"";""Partner Site"";0;0;0;1;14565;9;16.8;69;""Tier 1"";""Yes"";"""";4.6"
"975;48;""Male"";""Urban"";""IT Professional"";""Upper"";""Single"";""Pocket Insurance"";567;300000;""High"";1;10.7;""App"";""NetBanking"";""App"";0;0;0;2;12971;8;15.5;33;""Tier 1"";""Yes"";"""";4.199999999999999"
"976;43;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Widowed"";""Life Insurance"";22777;10000000;""Low"";1;14.8;""Desktop"";""NetBanking"";""SMS"";1;1;0;2;10487;19;11.4;84;""Tier 1"";""No"";"""";3.9"
"977;65;""Male"";""Urban"";""Retired"";""Middle"";""Widowed"";""Life Insurance"";6419;1500000;""High"";1;14.0;""Desktop"";""Credit Card"";""Partner Site"";0;1;0;1;6974;6;8.3;11;""Tier 1"";""Yes"";"""";3.9"
"978;64;""Female"";""Rural"";""Freelancer"";""Middle"";""Single"";""Life Insurance"";11696;2500000;""Low"";1;9.6;""Desktop"";""Debit Card"";""Email"";1;1;0;0;14511;12;7.5;13;""Tier 1"";""Yes"";"""";4.699999999999999"
"979;22;""Male"";""Urban"";""Retired"";""Middle"";""Widowed"";""Pocket Insurance"";303;10000;""Low"";1;13.3;""App"";""Debit Card"";""Google Ads"";0;0;0;2;14672;7;18.7;70;""Tier 2"";""No"";"""";4.6"
"980;24;""Male"";""Rural"";""Freelancer"";""Middle"";""Married"";""Health Insurance"";8526;400000;""Medium"";2;9.9;""Mobile"";""Debit Card"";""Partner Site"";0;0;1;0;5408;15;19.2;37;""Tier 1"";""No"";"""";6.3"
"981;29;""Female"";""Rural"";""Business Owner"";""Upper"";""Married"";""Travel Insurance"";614;50000;""High"";1;18.6;""Mobile"";""Debit Card"";""App"";1;0;0;2;6644;11;840.0;73;""Tier 3"";""No"";""3.0"";4.8"
"982;51;""Female"";""Semi-Urban"";""Housewife"";""Lower"";""Married"";""Pocket Insurance"";567;300000;""Low"";2;9.8;""Desktop"";""UPI"";""Email"";0;1;1;3;5271;4;11.5;80;""Tier 2"";""Yes"";"""";6.5"
"983;59;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Travel Insurance"";458;50000;""High"";2;10.1;""Desktop"";""Credit Card"";""Email"";0;0;1;3;3278;8;420.0;21;""Tier 2"";""Yes"";""2.0"";6.2"
"984;35;""Male"";""Semi-Urban"";""Retired"";""Middle"";""Widowed"";""Pocket Insurance"";538;200000;""Low"";1;10.3;""Desktop"";""UPI"";""App"";0;0;0;1;5454;3;14.6;67;""Tier 2"";""Yes"";"""";4.6"
"985;57;""Female"";""Semi-Urban"";""Student"";""Lower"";""Single"";""Health Insurance"";38264;1000000;""Medium"";1;13.5;""Mobile"";""Credit Card"";""Google Ads"";1;1;0;2;14443;13;12.2;41;""Tier 3"";""Yes"";"""";5.0"
"986;80;""Male"";""Rural"";""Freelancer"";""Middle"";""Single"";""Travel Insurance"";979;50000;""Low"";2;17.9;""App"";""Credit Card"";""Google Ads"";0;0;1;0;10780;19;480.0;55;""Tier 2"";""Yes"";""3.0"";6.6000000000000005"
"987;21;""Female"";""Rural"";""Student"";""Lower"";""Single"";""Pocket Insurance"";303;10000;""Low"";2;16.1;""Desktop"";""Debit Card"";""SMS"";0;0;1;3;3718;17;8.8;70;""Tier 2"";""Yes"";"""";6.8999999999999995"
"988;80;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Life Insurance"";28999;20000000;""Medium"";0;10.4;""App"";""UPI"";""Email"";0;0;0;3;12809;9;14.7;2;""Tier 3"";""No"";"""";4.3"
"989;28;""Female"";""Urban"";""Freelancer"";""Middle"";""Married"";""Life Insurance"";11696;2500000;""High"";4;14.1;""Desktop"";""UPI"";""Email"";1;1;0;1;11020;16;15.1;13;""Tier 3"";""Yes"";"""";5.5"
"990;22;""Female"";""Rural"";""IT Professional"";""Upper"";""Single"";""Health Insurance"";10810;750000;""High"";1;8.9;""Mobile"";""Debit Card"";""Partner Site"";1;1;0;1;11280;15;17.0;15;""Tier 1"";""Yes"";"""";4.3"
"991;37;""Male"";""Semi-Urban"";""Business Owner"";""Upper"";""Married"";""Life Insurance"";22777;10000000;""Medium"";1;11.8;""App"";""NetBanking"";""Email"";0;0;0;3;6002;15;23.0;52;""Tier 1"";""Yes"";"""";3.7"
"992;27;""Male"";""Rural"";""Teacher"";""Middle"";""Married"";""Travel Insurance"";708;200000;""High"";0;11.3;""Desktop"";""Debit Card"";""SMS"";0;1;0;3;12171;11;480.0;41;""Tier 3"";""Yes"";""2.0"";5.0"
